,name1,name2,id1,id2,similarity_score
456,j chen,j chen,A5100609084,A5107907445,100
457,j chen,j chen,A5100609084,A5108293215,100
458,j chen,j chen,A5100609084,A5082104726,100
459,j chen,j chen,A5100609084,A5134761842,100
460,david copp,david copp,A5102883661,A5028289492,100
461,hugo fv cardoso,hugo fv cardoso,A5078265907,A5029628546,100
462,hugo fv cardoso,hugo fv cardoso,A5078265907,A5122255740,100
463,bowen chen,bowen chen,A5100675175,A5115565922,100
464,xing cheng,xing cheng,A5101846669,A5065524679,100
465,arun chockalingam,arun chockalingam,A5113518695,A5102868000,100
466,elizabeth cooper,elizabeth cooper,A5039390201,A5043746733,100
467,elizabeth cooper,elizabeth cooper,A5039390201,A5083834467,100
468,elizabeth cooper,elizabeth cooper,A5039390201,A5101697034,100
469,d s cross,d s cross,A5112788832,A5034690450,100
470,hao chen,hao chen,A5100353649,A5100353574,100
471,hao chen,hao chen,A5100353649,A5083301448,100
